,k_on,k_off,k_syn
Arnt,2.6129205405015172,401.1320110959632,130.9757846097869
Arnt2,0.2634449514431579,50.958157260044345,106.11215647511007
Arntl,0.43080332134547666,4.217494991119347,3.573341870411858
Arntl2,79.61111585233336,1.5361606244537052,0.03272967655978253
Arpc1a,0.5255288442903993,1.186722189542598,11.978003568287399
Arpc1b,0.9734587560834027,2.7412464593960157,93.81604070891797
Arpc2,0.442006383235892,1.1026674316791751,41.92592181296185
Arpc3,2.5700631857466014,333.3605856027234,665.5468384090386
Arpc4,1.5329406670567796,12.449330929109466,153.76770646144175
Arpc5,1.5668739297819505,156.12153066976657,1712.939997391882
Arpc5l,2.089715406190613,189.06857525081355,246.52948533962513
Arpp19,0.3924040939667378,2.3822491812599806,113.09411389707577
Arrb1,0.18889819948284303,4.895315329609033,9.064587078377954
Arrb2,0.05012402476310812,1.1242549030607372,3.521015807863863
Arrdc1,0.1996283092340801,3.218955581931162,7.359041343128672
Arrdc3,1.0423141408550933,14.570864037459021,2.779046157597325
Arrdc4,0.3379323188318991,1.8758334225827207,3.1235216024626515
Arsb,0.6393512266916054,89.20307979401481,177.29590749349148
Arsg,0.13281980133679241,18.219069508692407,16.00129566122773
Arsi,0.17836917714302883,65.31668170959006,47.76659376221526
Arsj,0.5786989141159997,31.22757809899407,44.1649915573362
Art3,0.04263677440928727,23.79805095110324,12.467966472157526
Artn,51.78400378973486,29.28066292969826,0.02153643643723651
Arv1,0.5973926373568168,91.36203457656607,53.55333331879271
Arvcf,0.092174708617031,0.7099451978747874,2.987042612707608
Arxes1,0.059892672652535256,0.8985399736053284,4.943221532765516
Arxes2,454.6162211669965,107.94356295846015,0.8305332260274955
As3mt,0.767154684579141,225.6137944765003,562.9064607825245
Asah1,1.2752820987213147,5.977647646886707,44.287855978805055
Asap1,0.601037350872749,2.1590856367240585,21.88776672275859
Asap2,0.12168978293543521,47.42278386492597,68.85259139041676
Asap3,0.3133450539788821,92.29749874208783,174.12405832220807
Asb1,0.33033493518487,203.18687408101965,279.8590342707324
Asb13,0.2677480171471572,0.8802539372104901,2.648903006955099
Asb2,0.01516613921010787,0.6310324062623978,3.348409627842002
Asb3,0.36346902518217716,123.22340969623421,139.28690307020966
Asb4,0.029717537898791408,21.17083360033968,31.203002885755485
Asb5,0.04877238195450551,2.3777376915051534,34.77773243891588
Asb6,0.846388669769707,162.94684007633597,276.73118876146157
Asb7,0.8054000568527723,242.24121877276184,66.14575517762259
Asb8,0.9236092160904077,523.4242370970103,703.8668103925548
Ascc1,0.26152025901286424,118.40208653267658,80.46670761811309
Ascc2,1.3928256053613959,197.33220097295128,73.75895792635774
Ascc3,0.6363875821279699,15.071815311153742,20.691799368519245
Ascl2,0.014496229561956644,30.088424591837562,46.57103638403048
Asf1a,0.5811462534760076,3.3201269715844393,11.848119950969366
Asf1b,0.1073485637394059,0.598856179527567,9.294084835370413
Asgr1,0.05732593116438318,5.110346972306416,6.846086583667807
Ash1l,0.6827418746378554,121.61756871294594,253.73165104016246
Ash2l,0.3858393815981485,0.6750771645337355,9.76270883978735
Asl,0.651133398552587,62.91683396732878,153.15724254726535
Asna1,2.2958503997403388,270.419544024536,208.93194042559
Asns,1.0609316976523462,9.523029281155075,103.55716963314707
Asnsd1,0.6443395434706963,4.808107801520661,13.690402099704706
Aspa,0.06234443920444755,27.258231706234728,84.76460869743718
Asph,1.0316664897708852,370.35571125950526,1418.0939421163607
Asphd2,0.1041259024128621,45.658416900707536,83.26989692824677
Aspm,0.06777397666496121,2.254604329373932,9.379677126218535
Aspn,0.011581296758116777,5.659033127763555,20.168462125903165
Asrgl1,0.9012008267158192,129.3835233987494,70.7555519540674
Aste1,0.25320591341515447,60.34472644343989,42.92039865266212
Asxl1,0.4854848341563003,29.37683217573717,30.49929508690216
Asxl2,0.40548869394706843,31.655168488388785,37.30095936185811
Atad1,1.3286938393326408,130.90170194194317,166.92744371001362
Atad2,0.7745213411493738,139.9574640784656,301.2147290134201
Atad2b,0.25268389449024664,22.3799814666569,29.240709149613814
Atad3a,0.9625234263384876,5.875886642361829,11.481567105305796
Atad5,0.1792033462032561,46.1695433223039,71.04247474492655
Atat1,0.15393596915278224,266.2304982998052,1114.0132107417742
Ate1,0.808553223336099,116.61119065288237,452.98294752913205
Atf1,2.516615015606581,776.4212701487628,253.2700082680384
Atf2,0.4358620599432407,135.2030083848605,186.4317414135982
Atf3,0.026110629202701626,23.18682331694834,31.774983896116897
Atf4,0.6289771593449186,1.544931203608578,16.19010135773509
Atf5,0.543732568890876,37.64314537799454,546.5573403349457
Atf6,0.544172924022769,4.815627667507766,16.786892670081073
Atf6b,0.1833769418188981,1.151882458007114,5.350173458016454
Atf7,0.5829586807139105,33.42778577121293,14.589946105771894
Atf7ip,0.9995162820208832,216.57251392858365,156.46105084924056
Atf7ip2,19.69616965314365,36.15332652286107,0.01271547142516543
Atg10,0.3533841258431261,1.7382620207823847,6.463861602660875
Atg12,0.9396014780323096,7.625692320192308,17.920616632035696
Atg13,0.5435446478061203,80.87366812636506,112.14080521253095
Atg14,0.15243610597181453,31.33059013068328,42.418042633140864
Atg16l1,0.694916324935915,167.14537260983184,303.69880328813343
Atg16l2,0.14369816073099326,11.428694417325127,31.670313695916807
Atg2b,0.6037363723775038,109.85590884536158,122.93292744747886
Atg3,0.04024151448511506,0.2803722863770976,10.306222492889521
Atg4a,216.46614672725605,53.808759775198716,0.5296334301755732
Atg4b,1.6354158203186375,403.6007186864171,251.4617579927459
Atg4c,0.5675692984439008,30.999285939228734,16.424829070715262
Atg4d,0.484278744141959,7.674962446125577,6.422261044379775
Atg7,0.40458721354420407,1.0503338245119642,3.6165435304762807
Atg9a,0.706133574519708,71.78271075203703,80.91606021706124
Atg9b,27.877679029382602,30.458360566937404,0.028252551886587797
Atic,1.0881315927652833,146.90814918872314,439.38407596114996
Atl1,0.14669028335424134,19.587719850404568,7.3330906414969474
Atl2,0.11591223152342607,0.3963762957145826,4.963400845586603
Atl3,0.7019864052025065,41.71550769051625,89.35654640018225
Atm,0.22026036867295082,1.3170296162269222,5.003640292157664
Atmin,0.3668973463247104,26.82611732815026,26.35877864048047
Atn1,0.06871951109402537,0.5962996777744806,7.430852257280469
Atoh8,0.6443358413548935,2.743918053225958,14.445720069745722
Atox1,2.6679302551082174,31.694879953742284,128.99409775509199
Atp10a,0.03530174350416484,17.691958270132577,36.06946769886384
Atp10d,0.04092059170049684,10.679619730183282,51.92418583146931
Atp11a,1.145746872431965,308.8391889741508,687.8082312625409
Atp11b,2.563754604047461,29.198214389356576,5.5127923281876905
Atp11c,1.3122695812385714,176.42647556141003,75.03140006397618
Atp13a1,0.37472072048126825,1.5369796927820605,9.17098762147647
Atp13a2,0.8165763343280701,35.077600498296974,35.57527622593009
Atp13a3,1.3209115145501036,233.03578585009117,437.44106012710876
Atp1a1,0.778986514280886,2.3886779312551814,35.92902187671767
Atp1b1,0.0729029493588674,1.101274449391511,9.37106028404022
Atp1b2,0.011913882244896182,33.23934549456155,37.594149013660136
Atp1b3,1.0975914291862972,4.559804983110566,25.78399013841489
Atp2a2,1.0748476503326583,3.807358971690723,25.48352786364204
Atp2b1,2.2434140521019814,248.71309522888913,196.1174830893782
Atp2b4,0.07765823349047085,15.180913820886252,25.804425801323447
Atp2c1,1.546937163086111,206.3189004950776,290.47635768940415
Atp5a1,1.669903613934504,42.109644570154984,441.7977829870869
Atp5b,2.056000648482597,18.257993751703463,173.711637471555
Atp5c1,1.5765668724016237,490.17827750331173,5476.056244194174
Atp5e,1.7322591426990988,2.9765029180769793,35.587563416742114
Atp5f1,2.056787189370346,154.14424329366338,853.6752324854249
Atp5g3,2.106681297322491,396.90243298162625,2190.8316235694656
Atp5j2,2.7472155587820426,255.65594722440744,1319.7568358415012
Atp5l,0.47975350309856774,0.9628111746266176,86.16780690391063
Atp5o,2.2163760773922974,173.16862045203547,779.822764059802
Atp5s,0.412378213847054,20.028222920257964,23.91858950561977
Atp5sl,560.2611967827729,258.64605264226526,0.9372928517297785
Atp6ap2,0.5438193426297924,2.8396691582489857,24.64749802789717
Atp6v0a1,0.9020953197799015,4.586168406710779,10.809194972530383
Atp6v0a2,0.4135132860522135,1.5010533316209398,9.805883728340254
Atp6v0a4,0.2388710132316149,19.492585097919783,3.720398353278439
Atp6v0b,1.9995586408986075,288.9981075914293,891.7735787292092
Atp6v0d1,1.7987585501544916,195.4483355387561,289.3253896996241
Atp6v0d2,0.0071517515810235145,34.40998943962059,85.48347144819184
Atp6v0e,2.9871192522072887,327.3769930693168,2216.123398003232
Atp6v0e2,0.06674889736043772,2.6221546857107354,8.533516007445845
Atp6v1a,1.4368747603381409,7.422635729851378,45.61001607700949
Atp6v1b2,1.0028070391993402,2.782581492148025,7.644374770436816
Atp6v1c1,0.7521024824618042,1.300795750755463,8.842172245203685
Atp6v1d,1.1849053019806728,18.624474301567425,74.2592376985033
Atp6v1e1,0.7822258578177679,3.165877430783936,27.507444636936587
Atp6v1f,2.968699213539643,490.6240301396874,422.37864804639366
Atp6v1h,1.7465812941976038,338.60800415985096,369.49183911903094
Atp7a,0.4214279851078361,27.5492720649897,23.025536400375437
Atp8b1,0.16462015445194472,23.919682291539026,23.96877061254133
Atp8b2,0.8523032762190711,93.6934310234703,131.25371047068262
Atp8b4,0.03825952969897349,21.64400155690345,41.29346910839299
Atp9a,0.17042183971270375,3.2903519771588092,8.683922095281085
Atp9b,0.997198663079175,146.64500302954227,124.37067959322289
Atpaf2,0.7896580506536779,12.986899993126793,19.88237858064741
Atpif1,2.4866929122954975,92.13974412905726,1149.6905028323856
Atr,0.05427825052891116,0.8352719952176952,6.402822296586234
Atrip,0.9408140687324144,28.370963317628608,14.29551048998719
Atrn,0.5775129901760048,158.64290892263068,229.6259053353677
Atrnl1,0.3186561929868583,16.820275028362584,21.515549438050513
Atrx,0.39655158293582754,1.433360814855302,39.11634742706997
Atxn1,422.7779271408312,193.0401542383578,1.01043370652114
Atxn10,1.2379205932474935,279.3431933483022,731.398021065565
Atxn1l,0.19467833785321792,7.876096900520305,18.033864116108987
Atxn2,0.11690683533603774,1.0499098407476246,4.204463567558191
Atxn2l,0.3701966316277502,1.4657185339358816,4.7874373431145845
Atxn3,0.6792941022057187,28.187487473337804,16.729322972930785
Atxn7,0.34891867985136876,2.765771009092629,2.4152492934494534
Atxn7l1,0.9847241026824173,15.26727384831592,6.70921194954449
Atxn7l2,0.07503374600787309,23.356203999882144,38.321903933430455
Atxn7l3,0.25698511502558835,14.044284771418528,34.14447043156395
Atxn7l3b,0.7430584154600753,25.897500840769762,180.21448297024182
Auh,0.7098235655919559,523.5568226761217,1317.1910502675855
Aup1,0.7314129220291172,2.5444673308981725,17.187066251745968
Aurka,0.07427660648453685,1.2223760565686064,15.549417536292006
Aurkaip1,2.199639961365913,284.3039586547359,872.6591715674946
Aurkb,0.08941518478067488,1.1260619818577893,7.759406311464634
Auts2,0.09077113262688251,11.114223106772732,12.426907261612024
Aven,0.2799349934889853,116.90885597134924,286.9155889893481
Avl9,1.0784907029662256,2.1347728269268327,2.3887902457041124
Avpi1,0.7698534693552631,6.889282987928634,37.85272495865377
Avpr1a,0.2788657425511119,45.79285939677905,214.90979798888827
Axin1,0.5395369840204434,18.38617071712002,21.615249247255814
Axin2,195.56002429268304,47.46770553927699,0.08956587628816522
Axl,2.3604274813352135,435.4677098384526,2841.507283890656
Azi2,0.7406476966441395,304.90929352055707,402.8515782077352
Azin1,0.10603537867292753,0.4069013062153767,6.969108353424185
B130006D01Rik,113.64572702828528,53.77474215650759,0.07234359347847255
B230118H07Rik,0.31935228957012485,1.3143355438807454,4.627349039483444
B230208H11Rik,66.90401727765357,48.530709548597954,0.04629675933944458
B230217C12Rik,0.1376379324211903,4.624579925278133,4.0611204949271125
B230217O12Rik,2.597103157926804e-06,56.96764788166754,1e-06
B230219D22Rik,0.11231631170121206,0.321209597681468,4.0327312200860925
B230319C09Rik,0.011631593945648906,21.667548008886726,134.731860753979
B2m,2.0449814323997826,326.82431411845096,1335.6846179014487
B3galnt1,1.0599044811340415,136.80973914949195,210.03290807946317
B3galnt2,0.6175389856719938,3.640577984221395,5.451738495432064
B3galt1,1.1508289950016461,17.504485958407823,1.833984186829481
B3galt6,0.5568128633565351,23.916473629046504,21.992992152749753
B3gat2,106.04715250511359,87.76306876200198,0.05704978903468197
B3gat3,1.0535794495228419,262.96715377439,339.92050524994755
B3gnt1,0.5385296936103129,2.506604610603561,9.76805757834873
B3gnt2,0.6395410061988489,15.108893814988802,12.029688645986667
B3gnt3,10.475073119810979,39.48133764950627,0.021267808364048745
B3gnt4,0.019009198007901917,0.8544985478681381,2.496074866306851
B3gnt5,0.11164916253889522,10.738911683191123,6.101429864999166
B3gnt7,27.200757489773416,38.53918593946487,0.021549183398922846
B3gnt8,27.200757489773416,38.53918593946487,0.021549183398922846
B3gntl1,0.10930638253096737,2.4432447624333413,7.940332173881026
B430010I23Rik,34.01062184440719,42.0931903310857,0.020266242079553735
B430212C06Rik,80.71226918143563,54.653888793982276,0.04484212488405128
B430319G15Rik,0.1367623520641301,20.329707487992113,5.465083568087321
B4galnt1,0.8476361469053943,126.76207069906147,132.15115688408878
B4galnt2,133.49994523611193,43.42496167127445,0.05938162216219886
B4galt1,5.133581625047667,467.87358415725714,42.19000308265937
B4galt2,0.19502073046287505,0.5514500446072553,9.217782721858029
B4galt5,1.0275044581698816,256.91534818674666,439.3753003353826
B4galt6,0.24493723266806997,105.27925110053758,404.8797850592467
B4galt7,2.850093040286007,274.3779001402323,66.05871639316558
B630005N14Rik,0.35412054928222936,45.09762848354906,72.71935880367863
B630019K06Rik,0.18478826441565305,51.09845004076567,21.221324427610895
B930041F14Rik,0.13150447313311214,29.028540723448327,37.580153453486126
B9d1,0.9380572086951148,6.830457914476277,19.14364348551528
B9d2,454.9702899959781,165.51867263709363,0.6379069296458498
BC003331,0.43831565323823096,60.82770737644129,129.15942938593363
BC003965,0.7909169169768692,2.3494240973678626,5.872051823371737
BC004004,1.4577536486354414,15.745012034326788,59.585682618814516
BC005537,0.2888227154087855,12.838165199882829,30.887952510895623
BC005561,0.05268773515060055,0.7264433653940341,3.772609364863216
BC005624,0.4151530877479192,11.522769868114272,48.528136286229994
BC017158,1.1427822274414747,198.458909454099,91.34499478668309
BC017643,0.40560956601569015,5.391580752515523,14.365774708319842
BC018242,0.45756895960447175,98.29708797469226,93.76042384396594
BC020402,0.15311351059450878,19.11506997258689,7.118399506518487
BC021614,---,---,---
BC021767,1.1059730059838513,18.088160252336824,1.2452153998147846
BC022687,0.9542832303343867,31.083287380239245,101.20278766415703
BC023829,1.0556916815934612,189.54990444922913,129.00755852233723
BC025920,52.075038979915504,12.932236838148535,0.03373887212774143
BC026585,0.08843084322654322,2.097799172942505,14.430409388305764
BC027231,0.2185400680853487,1.3121871071213589,5.953734294040511
BC029214,0.16562163408845965,1.6389686098690386,4.657966992201412
BC029722,0.23361995967065408,1.4890926751743825,9.50093603543743
BC030307,178.57896686176593,52.055782786211175,0.11580963120988154
BC030336,2.6287910287297143,327.0852406078887,84.80360141703186
BC030867,0.07071961760662399,0.3304714081376423,1.4945213915063755
BC031181,1.7294303165415545,343.4967612268931,883.2122453947308
BC031361,128.46396588986238,43.12765396356234,0.05464171440708063
BC048403,4.397403847132033,399.78666165050015,35.93022934798985
BC049762,27.200757489773416,38.53918593946487,0.021549183398922846
BC051019,113.64572702828528,53.77474215650759,0.07234359347847255
BC052040,0.3412395169798885,1.1687310210562016,0.806877171817283
BC055324,0.1689996917194764,21.831536980149433,41.140417767406824
BC065397,0.15207803595104372,191.46063148880313,183.14803207848533
BC068157,0.18225169491408896,19.862778690005587,4.47819263915878
BC068281,0.045259154762070784,18.61063676505571,25.870901477275833
Baalc,236.04371904177518,51.09377605179442,0.08218730269915493
Bace1,1.8805409773642001,408.9707545029505,286.1274202812198
Bace2,0.028461644330113868,1.408932918177225,7.492863347961093
Bach1,0.20140834063655533,16.907074109915524,19.758963165716473
Bach2,0.20618425830774184,2.4608144657376974,1.8481840524887088
Bad,1.1958800596028056,148.0788198537169,277.41006729040083
Bag2,0.9110686046699008,121.29099892300843,650.7031227818865
Bag3,0.7198984462190006,97.78423552632869,414.45532116192044
Bag4,0.2570898888344677,24.833001401510607,52.3149595416199
Bag5,0.3831158560858093,2.158140002072391,10.602213916813684
Bag6,0.7979463041528433,2.9354804674187327,21.649361322049014
Bahcc1,0.33258932824334625,67.8198374829888,20.49882178558765
Bahd1,0.2259266238935695,6.36178080393971,6.754696611588681
Baiap2,0.41652338394911315,109.70185776276459,278.63566380221266
Baiap2l1,0.1978595143969647,12.145574874416155,11.076414747354184
Bak1,1.1510289026423164,134.37220549535695,340.9079001395567
Bambi,0.7045307400044651,281.4120196321936,87.46413572341538
Bambi-ps1,106.04715250511359,87.76306876200198,0.05704978903468197
Banf1,1.6045855576915384,44.62599266690664,399.1255506296321
Banp,0.17536756367058715,1.0237610553478573,7.092796311021025
Bap1,0.7134038970155593,6.292972788880999,16.26699389541491
Bard1,0.5838765943892171,139.91637373219973,48.56112133545834
Basp1,1.0241672253466758,116.15982137755888,899.546681511291
Bax,1.1026464256796915,4.116265940333851,78.25950996307455
Baz1a,0.41448686265380585,20.948733444780977,53.08906030716284
Baz1b,0.5802735813546981,25.539722301159813,92.941432163664
Baz2a,0.8614389311889865,7.891181078753395,7.850424159745354
Baz2b,0.10729411422306868,0.3829191293309141,4.058418782179915
Bbc3,0.09540912702487662,12.50584825559065,32.412645244133714
Bbip1,0.798470547844389,3.935053486107181,19.994994091493865
Bbs1,0.13818683442962382,20.190110801918262,5.421757136113338
Bbs10,0.07440901565110741,25.475681488785582,48.801853496053646
Bbs12,---,---,---
Bbs2,0.10900905364070056,2.886673474340113,3.0117231274544225
Bbs4,0.16076567294678137,14.128731609771151,14.3105604972408
Bbs5,2.216345472161623,33.39865936441572,3.3304510921752417
Bbs7,0.6766880653480635,125.90607325470329,116.19635062633085
Bbs9,0.04680584376230053,0.45341179902538564,2.008235047203922
Bbx,0.4790998826228406,3.2483206823606268,6.871286875332266
Bcam,0.16680915065713098,18.30953924784495,12.901118144781618
Bcan,0.016270776161642776,5.177877771002613,10.220458180117237
Bcap29,0.7915527317648465,7.1895679934610905,11.820321163162347
Bcap31,0.4800906743392476,1.6508161410736313,82.07322581129
Bcar3,0.36495027223915866,19.423654703633265,19.410074758204733
Bcas2,1.0115114178450024,40.723873344856266,149.85756468408377
Bcas3,0.19114074771189618,0.8094584644255385,3.3880679994265455
Bcat1,0.8138138799182092,100.66392702212454,453.27182513114917
Bcat2,0.3363774108314449,4.699364460303263,14.05883156153499
Bccip,1.3737867754000308,139.5250124035448,273.51460317173456
Bcdin3d,0.13287095190446938,12.648207381697175,26.301121443235264
Bckdha,0.34071812325701706,0.9221600297859647,5.363148054052982
Bckdhb,2.5151991447138586,173.7334658502719,94.91491084709928
Bckdk,0.9651540934828448,1.3640183705938156,8.901665150920513
Bcl10,1.006298589263827,12.177695306115119,27.529878414757043
Bcl2,0.2598764385869405,56.34450234377315,64.53673218416745
Bcl2l1,1.8405379919585398,136.00045878039126,115.92376498769607
Bcl2l11,0.17330027869570744,2.329057955917942,2.5752324153768833
Bcl2l12,0.49707902433222745,50.08990618608755,120.61225423763054
Bcl2l13,0.4166478989700859,124.13506195797336,348.77366559250856
Bcl2l15,41.91136992382111,34.50249994685375,0.0332180564573038
Bcl3,0.480050775072241,9.51111161346073,7.976561044188413
Bcl6,0.3775531935390316,28.242629731013736,21.937142282918217
Bcl6b,0.007262059455350338,29.794441215922976,74.21983292072255
Bcl7a,0.13441970688235924,4.161921960291027,7.7530581371943885
Bcl7b,0.5668306816401832,7.420503029472885,22.35255747629626
Bcl7c,0.4173250503793445,13.543262201883664,25.069656452785363
Bcl9,0.6821509309081526,7.270208900081322,1.1397169131836449
Bcl9l,0.23467883241677703,1.0508441856519888,2.1711361854026516
Bclaf1,0.5843051362097528,1.9713383865368335,13.15014663646443
Bco2,0.014216894647741387,7.355837533029134,26.370393176560697
Bcor,0.2439471412030799,59.76944393161514,244.89142258069302
Bcorl1,0.13292121695780215,46.92295109342457,81.09467335996393
Bcr,0.579605719011125,102.40785723612676,107.86326650926755
Bcs1l,0.6865104389428749,5.355511549906947,8.844992591102473
Bdh1,0.14721922622592837,3.182739857337664,14.50110566409118
Bdh2,1.30673631048048,192.8816276676722,262.03897868732656
Bdkrb1,0.5186754059474277,145.14946649383543,66.45118560014237
Bdnf,0.4283605176807779,2.5210791545299385,24.296858426292918
Bdp1,0.7391162881501132,126.31525935838704,245.63233941544325
Bean1,0.02572299240997265,24.56242263214974,17.750013767822765
Begain,108.33754620117085,77.85690447933986,0.06252896404797816
Bend3,0.023200254148095886,0.26525334585442784,1.4370541314144114
Bend4,0.12171984240606593,20.557737162617403,12.859177129879399
Bend6,2.728646579020939,382.5059001792153,94.05432658478557
Bet1,0.4808234360653239,5.021545834291475,23.825475846176953
Bet1l,0.7178946966282318,24.014897883377962,60.77801051655625
Bfar,0.45472365322136127,2.3240065713819025,10.902735377327463
Bfsp1,0.011178700306103235,12.215564458757488,132.1759639670395
Bgn,0.4560239060858379,6.130018903684099,984.685702459874
Bhlhb9,0.2107450331350699,0.7998072606281397,5.7772508184376195
Bhlhe22,37.094241013225805,32.15457559644984,0.026120015238727954
Bhlhe40,0.16580134000276087,0.5907351722835497,2.8954295921727873
Bicc1,0.6718248958585246,19.031522447698,90.915666084871
Bicd1,0.015098076866903207,28.84758849110273,44.49972877735355
Bicd2,0.12061944249010265,0.3077378493069713,5.741788866007868
Bid,0.649730391894697,2.732612743813371,13.849242898970218
Bin1,0.774506731417249,1.79159395222185,20.8854173668066
Bin3,6.518280750349134,432.9434161041003,34.49422272294505
Birc2,0.6528228187145865,226.2320474932902,245.89151411735028
Birc3,2.341400176833925,35.64025176909921,3.6047801757235423
Birc5,0.11596555540223208,1.337013662135949,13.62076772757164
Birc6,0.6293506719563505,187.2959494025452,494.52248616217486
Bivm,9.0560104365576,36.97226909976521,1.2123669583845273
Blcap,0.5555804419465831,1.6325440763145609,10.438695578889694
Blm,0.12194084121735353,4.211945600149536,12.087676778510641
Blmh,0.29259104784519463,3.2983287969759187,12.370940464473527
Blnk,2.8818549357119134e-06,57.91940019677101,1e-06
Bloc1s3,0.35256573358920285,131.6181317301084,228.67092889226487
Blvra,0.8768979649927501,46.398317479983916,78.65948311131336
Blvrb,0.6931717656399855,3.932577664999724,29.8208459019931
Blzf1,0.3761476478347512,5.327065424216672,20.101593151608753
Bmf,0.00470006828507615,31.017082784070134,175.42261780541818
Bmi1,0.7836819666165974,144.1317037324942,120.1275000313033
Bmp1,0.9555300382459032,5.115372490132553,44.30033117318223
Bmp2k,0.8488516226400064,190.90856558969062,96.65607591533598
Bmp3,38.10131553898565,34.688873243063696,0.025586211707707543
Bmper,0.3313541654712118,74.23310217143954,194.13366493360277
Bmpr1a,0.5518898353759537,2.9810471817041964,12.43796456386915
Bmpr1b,0.1604324186887467,1.9026371525161587,8.739659597698246
Bmpr2,0.23221441454720018,0.4291220544738888,6.318951420283801
Bms1,0.5574827000521299,1.4876960144181368,7.625018741125961
Bmyc,1.1614641258763931,170.9472129326465,59.80131558546291
Bnc1,0.034428778814557345,11.458295311100478,13.642163440379553
Bnc2,0.6981516023461667,4.566043391472182,2.0396820617452613
Bnip1,0.29134712489484615,16.813862290270613,30.532137929621594
Bnip3l,0.5936647949482098,27.732664264976894,148.756739370084
Boc,0.49345922571356066,1.9857573798068977,2.334614759918477
Bod1,74.93085397922056,48.29786061436341,1.1960478686661271
Bod1l,0.4875841526180051,17.03470660949881,111.68771707543418
Bok,0.49378898405257715,60.01971088878871,207.09335332401102
Bola1,0.2726182436925515,1.7597794355406606,22.600251203400703
Bola3,2.429862108581141,429.9994250673948,291.840319559834
Bop1,0.35065576503774043,2.6810607785762,16.292221566315956
Bpgm,0.34155966699827844,19.895431882613206,36.212216289122715
Bphl,2.4859702353926534,350.49322724044515,122.25562166423175
Bpnt1,0.9283029651575754,96.749560597378,129.62380320043692
Bptf,0.6979077639506256,101.62302662428976,503.63691791408587
Braf,0.5819555856549636,75.21788221068837,87.42705360440522
Brap,407.7948814739981,222.25887160347352,1.2596832266605382
Brca1,0.12870408758393084,22.13032697344351,45.23726873792067
Brca2,0.20637886684736378,22.467325893965505,47.638397098969214
Brcc3,0.40452176297936304,5.273654472051172,31.542423128507224
Brd1,0.06582363306071239,1.2053053326389898,4.44854964501761
Brd2,0.7764045098098951,166.86787541323923,1101.4362344471622
Brd3,2.0101724471193583,324.31378670492893,360.88202248181983
Brd4,0.4105204818346251,106.05666163028431,524.0791948969179
Brd7,0.21282823498021228,6.5582756887724285,113.32049485874823
Brd8,0.5261509118460835,67.59952398036235,137.76599861152025
Brd9,0.9112870239750612,129.6415465119468,112.03564077956496
Brdt,121.79447110934817,41.023871302682586,0.055190277248486644
Bre,588.426835257554,143.8710040154559,1.0370841183340604
Brf1,0.1959062181916478,3.114670598261636,14.26608538725118
Brf2,0.24665642262810494,7.158915791956731,9.494871422102785
Bri3bp,1.0097039532647825,358.003245370034,768.1221202361264
Brip1,0.08973199050594242,1.0706998447039022,4.110378816354849
Brix1,1.1666559790943754,3.868132351834763,30.811704724928834
Brms1l,3.124354082403704,226.72040826951465,95.47129169072616
Brpf1,0.15008005917293446,1.25789455624314,6.056965871553554
Brpf3,0.44592702248189203,86.24472404556268,132.2959467417026
Brwd1,0.7505485228657052,57.81417273349319,93.98469651859165
Brwd3,0.20393419626593032,1.7623756826903147,3.681306211581995
Bscl2,0.5877909458909263,2.7129495199928444,6.973814646788217
Bsdc1,1.5748583874610669,26.919544900504704,10.21647160633551
Bsg,2.3826112047714205,14.272901218132095,376.8021103007652
Bst2,0.15558648288521248,11.232053566688993,36.821575308765404
Btaf1,0.5740056062952312,68.24899137302934,129.75074078845913
Btbd1,3.478643136531151,354.28366548053276,80.11426241228905
Btbd10,0.5102317679402614,102.5808845053527,163.36685573447707
Btbd11,0.020371318199299177,0.8288550997330798,2.30959084907889
Btbd19,0.8500963030555017,168.27228352389182,116.13239650559805
Btbd2,0.4389207400784814,276.3587527789455,368.77873115203477
Btbd3,0.28292686813554274,0.9027215240448215,1.4578142853599527
Btbd6,0.09880845292680203,0.27772447134581457,1.7386602458423155
Btbd7,0.027642907935199877,1.457998721724554,4.905324506864865
Btbd9,0.2281911287238218,4.080318195542098,14.763249173363894
Btd,0.47898367268875564,47.25424130308312,42.14988115652353
Btf3,0.6429715521013724,5.527072644856252,115.95368279394155
Btf3l4,0.058815165833267846,0.46109590027324104,7.969209334875387
Btg1,1.045253770998732,132.88404312633554,300.2081410688247
Btg2,0.5509653731518953,187.69303849770182,2360.506108573144
Btrc,0.5687485408552327,15.146284934517288,25.00187953872587
Bub1,0.02245307006655914,0.1734206123816191,3.490811422979157
Bub1b,0.10458147449073191,1.4772026670258191,11.699546453705217
Bub3,1.0734227762614115,473.28339961480583,1849.1051215508724
Bud13,0.36513355973859407,83.61493494805717,167.925606056487
Bud31,1.6122504248091427,14.586423126914553,41.10751206378322
Bves,0.5918833613908028,17.741868451054707,3.3633978268843765
Bysl,0.5772395909943492,1.8403193076611115,10.090096135059616
Bzw1,1.169919963401774,13.908425196705377,78.22778565324928
Bzw2,0.6110342949172403,1.3540318854857663,16.243821231824562
C030034I22Rik,0.653323766021647,17.900769722488615,2.558287277654299
C030039L03Rik,95.54225903309785,9.999999996956888e-07,0.04999931862412595
C030046E11Rik,0.06802007671544799,0.6692850609597826,1.5267168475092392
C130036L24Rik,0.03688969286783165,21.504260104391967,23.93861398844756
C130074G19Rik,0.03133434947970826,12.347236527674285,97.19528381481466
C1d,0.3228559037561397,49.11576822548892,110.06115571813986
